YEAR,START_DATE,END_DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES,ARRESTS,CHARGES
2023,1/07/2023,31/07/2023,VIC,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,66,,
2023,1/07/2023,31/07/2023,VIC,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,49,,
2023,1/07/2023,31/07/2023,VIC,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,19,,
2023,1/07/2023,31/07/2023,VIC,Inner Regional Australia,Unknown,non_wearing_seatbelts,Mobile camera,242,,
2023,1/07/2023,31/07/2023,VIC,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,53,,
2023,1/07/2023,31/07/2023,VIC,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,154,,
2023,1/07/2023,31/07/2023,VIC,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,118,,
2023,1/07/2023,31/07/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,24,,
2023,1/07/2023,31/07/2023,VIC,Major Cities of Australia,Unknown,non_wearing_seatbelts,Mobile camera,2466,,
2023,1/07/2023,31/07/2023,VIC,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,5,,
2023,1/07/2023,31/07/2023,VIC,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,11,,
2023,1/07/2023,31/07/2023,VIC,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,14,,
2023,1/07/2023,31/07/2023,VIC,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,4,,
2023,1/07/2023,31/07/2023,VIC,Outer Regional Australia,Unknown,non_wearing_seatbelts,Mobile camera,9,,
2023,1/07/2023,31/07/2023,VIC,Unknown,26-39,non_wearing_seatbelts,Police issued,1,,
2023,1/07/2023,31/07/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Police issued,3,,
2023,1/07/2023,31/07/2023,VIC,Unknown,Unknown,non_wearing_seatbelts,Mobile camera,149,,
2023,1/07/2023,31/07/2023,WA,Unknown,17-25,non_wearing_seatbelts,Police issued,32,,
2023,1/07/2023,31/07/2023,WA,Unknown,17-25,non_wearing_seatbelts,Unknown,,0,5
2023,1/07/2023,31/07/2023,WA,Unknown,26-39,non_wearing_seatbelts,Police issued,53,,
2023,1/07/2023,31/07/2023,WA,Unknown,26-39,non_wearing_seatbelts,Unknown,,1,14
2023,1/07/2023,31/07/2023,WA,Unknown,40-64,non_wearing_seatbelts,Police issued,34,,
2023,1/07/2023,31/07/2023,WA,Unknown,40-64,non_wearing_seatbelts,Unknown,,0,4
2023,1/07/2023,31/07/2023,WA,Unknown,65 and over,non_wearing_seatbelts,Police issued,9,,
2023,1/08/2023,31/08/2023,ACT,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,2,,
2023,1/08/2023,31/08/2023,ACT,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,1,,
2023,1/08/2023,31/08/2023,ACT,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,4,,
2023,1/08/2023,31/08/2023,NSW,Inner Regional Australia,0-16,non_wearing_seatbelts,Police issued,2,,0
2023,1/08/2023,31/08/2023,NSW,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,73,,2
2023,1/08/2023,31/08/2023,NSW,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,94,,2
2023,1/08/2023,31/08/2023,NSW,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,65,,4
2023,1/08/2023,31/08/2023,NSW,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,14,,0
2023,1/08/2023,31/08/2023,NSW,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,1,,1
2023,1/08/2023,31/08/2023,NSW,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,113,,3
2023,1/08/2023,31/08/2023,NSW,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,132,,4
2023,1/08/2023,31/08/2023,NSW,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,84,,1
2023,1/08/2023,31/08/2023,NSW,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,18,,0
2023,1/08/2023,31/08/2023,NSW,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,12,,0
2023,1/08/2023,31/08/2023,NSW,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,18,,2
2023,1/08/2023,31/08/2023,NSW,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,40,,1
2023,1/08/2023,31/08/2023,NSW,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,12,,0
2023,1/08/2023,31/08/2023,NSW,Remote Australia,17-25,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Remote Australia,40-64,non_wearing_seatbelts,Police issued,2,,0
2023,1/08/2023,31/08/2023,NSW,Remote Australia,65 and over,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Unknown,26-39,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Unknown,65 and over,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Very Remote Australia,17-25,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Very Remote Australia,26-39,non_wearing_seatbelts,Police issued,1,,0
2023,1/08/2023,31/08/2023,NSW,Very Remote Australia,40-64,non_wearing_seatbelts,Police issued,0,,1
2023,1/08/2023,31/08/2023,NT,Unknown,17-25,non_wearing_seatbelts,Police issued,14,1,10
2023,1/08/2023,31/08/2023,NT,Unknown,26-39,non_wearing_seatbelts,Police issued,42,1,13
2023,1/08/2023,31/08/2023,NT,Unknown,40-64,non_wearing_seatbelts,Police issued,30,,
2023,1/08/2023,31/08/2023,NT,Unknown,65 and over,non_wearing_seatbelts,Police issued,3,2,10
2023,1/08/2023,31/08/2023,SA,Unknown,0-16,non_wearing_seatbelts,Police issued,0,,
2023,1/08/2023,31/08/2023,SA,Unknown,17-25,non_wearing_seatbelts,Police issued,35,,
2023,1/08/2023,31/08/2023,SA,Unknown,26-39,non_wearing_seatbelts,Police issued,73,,
2023,1/08/2023,31/08/2023,SA,Unknown,40-64,non_wearing_seatbelts,Police issued,89,,
2023,1/08/2023,31/08/2023,SA,Unknown,65 and over,non_wearing_seatbelts,Police issued,42,,
2023,1/08/2023,31/08/2023,SA,Unknown,Unknown,non_wearing_seatbelts,Police issued,0,,
2023,1/08/2023,31/08/2023,TAS,Unknown,0-16,non_wearing_seatbelts,Police issued,0,,1
2023,1/08/2023,31/08/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Fixed or mobile camera,2,,0
2023,1/08/2023,31/08/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Police issued,9,,2
2023,1/08/2023,31/08/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Fixed or mobile camera,10,,0
2023,1/08/2023,31/08/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Police issued,21,,0
2023,1/08/2023,31/08/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Fixed or mobile camera,12,,0
2023,1/08/2023,31/08/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Police issued,13,,1
2023,1/08/2023,31/08/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Fixed or mobile camera,8,,0
2023,1/08/2023,31/08/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Police issued,5,,0
2023,1/08/2023,31/08/2023,VIC,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,27,,
2023,1/08/2023,31/08/2023,VIC,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,53,,
2023,1/08/2023,31/08/2023,VIC,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,51,,
2023,1/08/2023,31/08/2023,VIC,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,11,,
2023,1/08/2023,31/08/2023,VIC,Inner Regional Australia,Unknown,non_wearing_seatbelts,Mobile camera,3357,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,76,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,200,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,132,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,30,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,Unknown,non_wearing_seatbelts,Mobile camera,431,,
2023,1/08/2023,31/08/2023,VIC,Major Cities of Australia,Unknown,non_wearing_seatbelts,Police issued,1,,
2023,1/08/2023,31/08/2023,VIC,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,12,,
2023,1/08/2023,31/08/2023,VIC,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,22,,
2023,1/08/2023,31/08/2023,VIC,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,17,,
2023,1/08/2023,31/08/2023,VIC,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,7,,
2023,1/08/2023,31/08/2023,VIC,Remote Australia,65 and over,non_wearing_seatbelts,Police issued,1,,
2023,1/08/2023,31/08/2023,VIC,Unknown,26-39,non_wearing_seatbelts,Police issued,6,,
2023,1/08/2023,31/08/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Police issued,3,,
2023,1/08/2023,31/08/2023,VIC,Unknown,65 and over,non_wearing_seatbelts,Police issued,1,,
2023,1/08/2023,31/08/2023,VIC,Unknown,Unknown,non_wearing_seatbelts,Mobile camera,524,,
2023,1/08/2023,31/08/2023,WA,Unknown,0-16,non_wearing_seatbelts,Unknown,,0,1
2023,1/08/2023,31/08/2023,WA,Unknown,17-25,non_wearing_seatbelts,Police issued,44,,
2023,1/08/2023,31/08/2023,WA,Unknown,17-25,non_wearing_seatbelts,Unknown,,1,18
2023,1/08/2023,31/08/2023,WA,Unknown,26-39,non_wearing_seatbelts,Police issued,63,,
2023,1/08/2023,31/08/2023,WA,Unknown,26-39,non_wearing_seatbelts,Unknown,,0,14
2023,1/08/2023,31/08/2023,WA,Unknown,40-64,non_wearing_seatbelts,Police issued,33,,
2023,1/08/2023,31/08/2023,WA,Unknown,40-64,non_wearing_seatbelts,Unknown,,0,6
2023,1/08/2023,31/08/2023,WA,Unknown,65 and over,non_wearing_seatbelts,Police issued,9,,
2023,1/08/2023,31/08/2023,WA,Unknown,Unknown,non_wearing_seatbelts,Police issued,1,,
2023,1/09/2023,30/09/2023,ACT,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,2,,
2023,1/09/2023,30/09/2023,ACT,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,2,,
2023,1/09/2023,30/09/2023,ACT,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,1,,
2023,1/09/2023,30/09/2023,ACT,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,2,,
2023,1/09/2023,30/09/2023,NSW,Inner Regional Australia,0-16,non_wearing_seatbelts,Police issued,3,,0
2023,1/09/2023,30/09/2023,NSW,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,63,,4
2023,1/09/2023,30/09/2023,NSW,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,108,,3
2023,1/09/2023,30/09/2023,NSW,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,56,,3
2023,1/09/2023,30/09/2023,NSW,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,12,,0
2023,1/09/2023,30/09/2023,NSW,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,3,,0
2023,1/09/2023,30/09/2023,NSW,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,98,,3
2023,1/09/2023,30/09/2023,NSW,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,158,,7
2023,1/09/2023,30/09/2023,NSW,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,104,,6
2023,1/09/2023,30/09/2023,NSW,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,17,,1
2023,1/09/2023,30/09/2023,NSW,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,24,,0
2023,1/09/2023,30/09/2023,NSW,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,29,,0
2023,1/09/2023,30/09/2023,NSW,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,28,,0
2023,1/09/2023,30/09/2023,NSW,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,7,,0
2023,1/09/2023,30/09/2023,NSW,Remote Australia,17-25,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NSW,Remote Australia,26-39,non_wearing_seatbelts,Police issued,7,,0
2023,1/09/2023,30/09/2023,NSW,Remote Australia,40-64,non_wearing_seatbelts,Police issued,9,,0
2023,1/09/2023,30/09/2023,NSW,Unknown,17-25,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NSW,Unknown,26-39,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NSW,Unknown,40-64,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NSW,Very Remote Australia,17-25,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NSW,Very Remote Australia,26-39,non_wearing_seatbelts,Police issued,1,,0
2023,1/09/2023,30/09/2023,NT,Unknown,17-25,non_wearing_seatbelts,Police issued,9,1,8
2023,1/09/2023,30/09/2023,NT,Unknown,26-39,non_wearing_seatbelts,Police issued,25,1,13
2023,1/09/2023,30/09/2023,NT,Unknown,40-64,non_wearing_seatbelts,Police issued,31,,
2023,1/09/2023,30/09/2023,NT,Unknown,65 and over,non_wearing_seatbelts,Police issued,2,1,8
2023,1/09/2023,30/09/2023,SA,Unknown,0-16,non_wearing_seatbelts,Police issued,2,,
2023,1/09/2023,30/09/2023,SA,Unknown,17-25,non_wearing_seatbelts,Police issued,47,,
2023,1/09/2023,30/09/2023,SA,Unknown,26-39,non_wearing_seatbelts,Police issued,86,,
2023,1/09/2023,30/09/2023,SA,Unknown,40-64,non_wearing_seatbelts,Police issued,79,,
2023,1/09/2023,30/09/2023,SA,Unknown,65 and over,non_wearing_seatbelts,Police issued,43,,
2023,1/09/2023,30/09/2023,SA,Unknown,Unknown,non_wearing_seatbelts,Police issued,0,,
2023,1/09/2023,30/09/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Fixed or mobile camera,27,,0
2023,1/09/2023,30/09/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Police issued,16,,4
2023,1/09/2023,30/09/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Fixed or mobile camera,65,,0
2023,1/09/2023,30/09/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Police issued,8,,2
2023,1/09/2023,30/09/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Fixed or mobile camera,56,,0
2023,1/09/2023,30/09/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Police issued,23,,1
2023,1/09/2023,30/09/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Fixed or mobile camera,39,,0
2023,1/09/2023,30/09/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Police issued,7,,0
2023,1/09/2023,30/09/2023,VIC,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,36,,
2023,1/09/2023,30/09/2023,VIC,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,49,,
2023,1/09/2023,30/09/2023,VIC,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,42,,
2023,1/09/2023,30/09/2023,VIC,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,13,,
2023,1/09/2023,30/09/2023,VIC,Inner Regional Australia,Unknown,non_wearing_seatbelts,Mobile camera,250,,
2023,1/09/2023,30/09/2023,VIC,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,86,,
2023,1/09/2023,30/09/2023,VIC,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,162,,
2023,1/09/2023,30/09/2023,VIC,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,114,,
2023,1/09/2023,30/09/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,20,,
2023,1/09/2023,30/09/2023,VIC,Major Cities of Australia,Unknown,non_wearing_seatbelts,Mobile camera,3816,,
2023,1/09/2023,30/09/2023,VIC,Outer Regional Australia,0-16,non_wearing_seatbelts,Police issued,1,,
2023,1/09/2023,30/09/2023,VIC,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,12,,
2023,1/09/2023,30/09/2023,VIC,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,11,,
2023,1/09/2023,30/09/2023,VIC,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,19,,
2023,1/09/2023,30/09/2023,VIC,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,9,,
2023,1/09/2023,30/09/2023,VIC,Remote Australia,40-64,non_wearing_seatbelts,Police issued,2,,
2023,1/09/2023,30/09/2023,VIC,Remote Australia,65 and over,non_wearing_seatbelts,Police issued,1,,
2023,1/09/2023,30/09/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Police issued,3,,
2023,1/09/2023,30/09/2023,WA,Unknown,17-25,non_wearing_seatbelts,Police issued,30,,
2023,1/09/2023,30/09/2023,WA,Unknown,17-25,non_wearing_seatbelts,Unknown,,2,10
2023,1/09/2023,30/09/2023,WA,Unknown,26-39,non_wearing_seatbelts,Police issued,61,,
2023,1/09/2023,30/09/2023,WA,Unknown,26-39,non_wearing_seatbelts,Unknown,,1,7
2023,1/09/2023,30/09/2023,WA,Unknown,40-64,non_wearing_seatbelts,Police issued,35,,
2023,1/09/2023,30/09/2023,WA,Unknown,40-64,non_wearing_seatbelts,Unknown,,0,3
2023,1/09/2023,30/09/2023,WA,Unknown,65 and over,non_wearing_seatbelts,Police issued,4,,
2023,1/10/2023,31/10/2023,ACT,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,3,,
2023,1/10/2023,31/10/2023,ACT,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,2,,
2023,1/10/2023,31/10/2023,ACT,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,1,,
2023,1/10/2023,31/10/2023,NSW,Inner Regional Australia,0-16,non_wearing_seatbelts,Police issued,1,,4
2023,1/10/2023,31/10/2023,NSW,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,71,,3
2023,1/10/2023,31/10/2023,NSW,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,89,,1
2023,1/10/2023,31/10/2023,NSW,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,66,,2
2023,1/10/2023,31/10/2023,NSW,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,12,,0
2023,1/10/2023,31/10/2023,NSW,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,4,,0
2023,1/10/2023,31/10/2023,NSW,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,127,,1
2023,1/10/2023,31/10/2023,NSW,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,158,,6
2023,1/10/2023,31/10/2023,NSW,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,111,,2
2023,1/10/2023,31/10/2023,NSW,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,17,,0
2023,1/10/2023,31/10/2023,NSW,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,28,,0
2023,1/10/2023,31/10/2023,NSW,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,32,,1
2023,1/10/2023,31/10/2023,NSW,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,34,,2
2023,1/10/2023,31/10/2023,NSW,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,8,,0
2023,1/10/2023,31/10/2023,NSW,Remote Australia,26-39,non_wearing_seatbelts,Police issued,6,,2
2023,1/10/2023,31/10/2023,NSW,Remote Australia,40-64,non_wearing_seatbelts,Police issued,1,,0
2023,1/10/2023,31/10/2023,NSW,Unknown,17-25,non_wearing_seatbelts,Police issued,2,,0
2023,1/10/2023,31/10/2023,NSW,Unknown,26-39,non_wearing_seatbelts,Police issued,3,,0
2023,1/10/2023,31/10/2023,NSW,Unknown,40-64,non_wearing_seatbelts,Police issued,1,,0
2023,1/10/2023,31/10/2023,NT,Unknown,0-16,non_wearing_seatbelts,Police issued,,1,1
2023,1/10/2023,31/10/2023,NT,Unknown,17-25,non_wearing_seatbelts,Police issued,13,0,10
2023,1/10/2023,31/10/2023,NT,Unknown,26-39,non_wearing_seatbelts,Police issued,31,1,17
2023,1/10/2023,31/10/2023,NT,Unknown,40-64,non_wearing_seatbelts,Police issued,16,,
2023,1/10/2023,31/10/2023,NT,Unknown,65 and over,non_wearing_seatbelts,Police issued,2,1,9
2023,1/10/2023,31/10/2023,SA,Unknown,0-16,non_wearing_seatbelts,Police issued,1,,
2023,1/10/2023,31/10/2023,SA,Unknown,17-25,non_wearing_seatbelts,Police issued,46,,
2023,1/10/2023,31/10/2023,SA,Unknown,26-39,non_wearing_seatbelts,Police issued,90,,
2023,1/10/2023,31/10/2023,SA,Unknown,40-64,non_wearing_seatbelts,Police issued,82,,
2023,1/10/2023,31/10/2023,SA,Unknown,65 and over,non_wearing_seatbelts,Police issued,27,,
2023,1/10/2023,31/10/2023,SA,Unknown,Unknown,non_wearing_seatbelts,Police issued,0,,
2023,1/10/2023,31/10/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Fixed or mobile camera,60,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,17-25,non_wearing_seatbelts,Police issued,17,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Fixed or mobile camera,131,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,26-39,non_wearing_seatbelts,Police issued,20,,1
2023,1/10/2023,31/10/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Fixed or mobile camera,170,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,40-64,non_wearing_seatbelts,Police issued,18,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Fixed or mobile camera,63,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,65 and over,non_wearing_seatbelts,Police issued,11,,0
2023,1/10/2023,31/10/2023,TAS,Unknown,Unknown,non_wearing_seatbelts,Fixed or mobile camera,1,,0
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,17-25,non_wearing_seatbelts,Mobile camera,40,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,25,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,26-39,non_wearing_seatbelts,Mobile camera,146,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,26-39,non_wearing_seatbelts,Police issued,44,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,40-64,non_wearing_seatbelts,Mobile camera,175,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,40-64,non_wearing_seatbelts,Police issued,45,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,65 and over,non_wearing_seatbelts,Mobile camera,104,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,65 and over,non_wearing_seatbelts,Police issued,6,,
2023,1/10/2023,31/10/2023,VIC,Inner Regional Australia,Unknown,non_wearing_seatbelts,Mobile camera,271,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,17-25,non_wearing_seatbelts,Mobile camera,184,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,59,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,26-39,non_wearing_seatbelts,Mobile camera,895,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,155,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,40-64,non_wearing_seatbelts,Mobile camera,1150,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,82,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Mobile camera,409,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,65 and over,non_wearing_seatbelts,Police issued,16,,
2023,1/10/2023,31/10/2023,VIC,Major Cities of Australia,Unknown,non_wearing_seatbelts,Mobile camera,1313,,
2023,1/10/2023,31/10/2023,VIC,Outer Regional Australia,17-25,non_wearing_seatbelts,Police issued,7,,
2023,1/10/2023,31/10/2023,VIC,Outer Regional Australia,26-39,non_wearing_seatbelts,Police issued,13,,
2023,1/10/2023,31/10/2023,VIC,Outer Regional Australia,40-64,non_wearing_seatbelts,Police issued,20,,
2023,1/10/2023,31/10/2023,VIC,Outer Regional Australia,65 and over,non_wearing_seatbelts,Police issued,8,,
2023,1/10/2023,31/10/2023,VIC,Remote Australia,26-39,non_wearing_seatbelts,Police issued,1,,
2023,1/10/2023,31/10/2023,VIC,Remote Australia,40-64,non_wearing_seatbelts,Police issued,1,,
2023,1/10/2023,31/10/2023,VIC,Unknown,17-25,non_wearing_seatbelts,Mobile camera,4,,
2023,1/10/2023,31/10/2023,VIC,Unknown,17-25,non_wearing_seatbelts,Police issued,2,,
2023,1/10/2023,31/10/2023,VIC,Unknown,26-39,non_wearing_seatbelts,Mobile camera,18,,
2023,1/10/2023,31/10/2023,VIC,Unknown,26-39,non_wearing_seatbelts,Police issued,2,,
2023,1/10/2023,31/10/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Mobile camera,18,,
2023,1/10/2023,31/10/2023,VIC,Unknown,40-64,non_wearing_seatbelts,Police issued,1,,
2023,1/10/2023,31/10/2023,VIC,Unknown,65 and over,non_wearing_seatbelts,Mobile camera,5,,
2023,1/10/2023,31/10/2023,VIC,Unknown,Unknown,non_wearing_seatbelts,Mobile camera,7,,
2023,1/10/2023,31/10/2023,WA,Unknown,0-16,non_wearing_seatbelts,Unknown,,0,1
2023,1/10/2023,31/10/2023,WA,Unknown,17-25,non_wearing_seatbelts,Police issued,25,,
2023,1/10/2023,31/10/2023,WA,Unknown,17-25,non_wearing_seatbelts,Unknown,,0,6
2023,1/10/2023,31/10/2023,WA,Unknown,26-39,non_wearing_seatbelts,Police issued,56,,
2023,1/10/2023,31/10/2023,WA,Unknown,26-39,non_wearing_seatbelts,Unknown,,3,22
2023,1/10/2023,31/10/2023,WA,Unknown,40-64,non_wearing_seatbelts,Police issued,42,,
2023,1/10/2023,31/10/2023,WA,Unknown,40-64,non_wearing_seatbelts,Unknown,,0,6
2023,1/10/2023,31/10/2023,WA,Unknown,65 and over,non_wearing_seatbelts,Police issued,8,,
2023,1/11/2023,30/11/2023,ACT,Major Cities of Australia,0-16,non_wearing_seatbelts,Police issued,1,,
2023,1/11/2023,30/11/2023,ACT,Major Cities of Australia,17-25,non_wearing_seatbelts,Police issued,5,,
2023,1/11/2023,30/11/2023,ACT,Major Cities of Australia,26-39,non_wearing_seatbelts,Police issued,1,,
2023,1/11/2023,30/11/2023,ACT,Major Cities of Australia,40-64,non_wearing_seatbelts,Police issued,1,,
2023,1/11/2023,30/11/2023,NSW,Inner Regional Australia,0-16,non_wearing_seatbelts,Police issued,2,,0
2023,1/11/2023,30/11/2023,NSW,Inner Regional Australia,17-25,non_wearing_seatbelts,Police issued,64,,1
